"k_hat","m"
0,10
0,10
2,10
0,10
0,10
1,10
0,10
0,10
1,10
1,10
3,10
2,10
1,10
1,10
1,10
2,10
0,10
0,10
2,10
1,10
3,10
2,10
0,10
0,10
3,10
3,10
4,10
0,10
0,10
3,10
1,10
0,10
1,10
0,10
3,10
0,10
4,10
3,10
0,10
1,10
2,10
2,10
0,10
0,10
0,10
0,10
3,10
0,10
0,10
1,10
0,10
1,10
0,10
3,10
1,10
4,10
1,10
2,10
0,10
1,10
1,10
0,10
3,10
1,10
0,10
0,10
0,10
0,10
1,10
1,10
1,10
1,10
1,10
0,10
0,10
0,10
1,10
0,10
0,10
0,10
2,10
0,10
2,10
1,10
1,10
3,10
4,10
0,10
1,10
2,10
0,10
0,10
2,10
1,10
0,10
0,10
0,10
0,10
0,10
0,10
1,10
0,10
0,10
0,10
0,10
3,10
3,10
2,10
0,10
0,10
0,10
0,10
0,10
1,10
0,10
3,10
0,10
0,10
2,10
1,10
1,10
3,10
2,10
0,10
1,10
0,10
4,10
0,10
0,10
0,10
2,10
1,10
2,10
0,10
3,10
1,10
1,10
2,10
1,10
3,10
0,10
1,10
1,10
2,10
2,10
4,10
0,10
1,10
2,10
2,10
0,10
0,10
0,10
2,10
0,10
1,10
0,10
3,10
2,10
0,10
2,10
4,10
1,10
0,10
0,10
0,10
1,10
2,10
0,10
2,10
2,10
1,10
1,10
0,10
5,10
2,10
1,10
0,10
2,10
0,10
0,10
0,10
0,10
0,10
3,10
1,10
0,10
2,10
0,10
0,10
0,10
2,10
6,10
0,10
0,10
0,10
0,10
1,10
2,10
3,10
3,10
4,10
2,10
2,10
0,10
1,10
0,10
0,10
0,10
0,10
2,10
4,10
2,10
0,10
1,10
1,10
0,10
0,10
1,10
0,10
1,10
2,10
1,10
2,10
0,10
0,10
0,10
1,10
0,10
1,10
1,10
3,10
0,10
0,10
0,10
3,10
0,10
0,10
0,10
2,10
0,10
0,10
0,10
3,10
0,10
0,10
0,10
0,10
0,10
0,10
1,10
1,10
2,10
2,10
0,10
0,10
0,10
1,10
0,10
0,10
3,10
1,10
0,10
0,10
0,10
1,10
3,10
5,10
0,10
3,10
3,10
1,10
0,10
1,10
1,10
0,10
5,10
2,10
2,10
1,10
2,10
0,10
1,10
1,10
4,10
0,10
0,10
0,10
3,10
3,10
2,10
0,10
2,10
0,10
0,10
2,10
0,10
2,10
0,10
0,10
0,10
0,10
1,10
3,10
0,10
3,10
5,10
0,10
2,10
0,10
0,10
1,10
0,10
5,10
4,10
3,10
0,10
4,10
3,10
5,10
0,10
0,10
2,10
2,10
0,10
1,10
0,10
2,10
0,10
2,10
0,10
0,10
2,10
0,10
2,10
0,10
3,10
1,10
2,10
2,10
0,10
0,10
0,10
0,10
0,10
2,10
2,10
1,10
1,10
0,10
2,10
2,10
1,10
1,10
3,10
1,10
1,10
3,10
1,10
0,10
2,10
0,10
3,10
0,10
2,10
1,10
1,10
2,10
1,10
2,10
0,10
0,10
0,10
2,10
1,10
0,10
2,10
1,10
1,10
0,10
2,10
1,10
1,10
2,10
1,10
1,10
2,10
1,10
0,10
0,10
4,10
1,10
2,10
0,10
0,10
1,10
0,10
0,10
0,10
0,10
5,10
0,10
2,10
3,10
0,10
2,10
2,10
2,10
0,10
0,10
0,10
1,10
0,10
1,10
1,10
2,10
3,10
0,10
1,10
1,10
0,10
0,10
0,10
4,10
2,10
4,10
1,10
2,10
0,10
1,10
1,10
1,10
0,10
2,10
0,10
1,10
0,10
2,10
0,10
0,10
0,10
0,10
0,10
3,10
3,10
1,10
0,10
3,10
2,10
0,10
2,10
0,10
4,10
0,10
0,10
2,10
1,10
0,10
1,10
0,10
1,10
0,10
0,10
1,10
0,10
2,10
3,10
0,10
0,10
1,10
1,10
2,10
2,10
1,10
4,10
1,10
1,10
0,10
1,10
1,10
2,10
1,10
0,10
0,10
1,10
5,10
0,10
3,10
0,10
0,10
0,10
1,10
0,10
3,10
0,10
0,10
0,10
0,10
3,10
1,10
1,10
1,10
1,10
0,10
1,10
1,10
1,10
1,10
1,10
3,10
0,10
1,10
2,10
0,10
0,10
1,10
0,10
0,10
0,10
0,10
0,10
0,10
3,10
0,10
0,10
2,10
0,10
0,10
1,10
0,10
0,10
6,10
5,10
3,10
4,10
1,10
5,10
0,10
2,10
1,10
0,10
1,10
0,10
1,10
0,10
2,10
0,10
1,10
2,10
0,10
2,10
2,10
0,10
0,10
1,10
0,10
4,10
0,10
2,10
2,10
1,10
0,10
0,10
0,10
0,10
2,10
0,10
0,10
3,10
0,10
0,10
1,10
0,10
2,10
4,10
4,10
0,10
1,10
2,10
2,10
0,10
0,10
0,10
2,10
1,10
1,10
0,10
3,10
1,10
1,10
2,10
3,10
2,10
4,10
0,10
1,10
5,10
0,10
2,10
1,10
3,10
4,10
0,10
2,10
0,10
0,10
1,10
1,10
0,10
4,10
2,10
0,10
1,10
0,10
1,10
2,10
1,10
0,10
1,10
0,10
2,10
0,10
0,10
0,10
7,100
10,100
7,100
0,100
2,100
5,100
1,100
14,100
0,100
10,100
7,100
10,100
3,100
0,100
8,100
4,100
9,100
11,100
0,100
7,100
3,100
4,100
11,100
2,100
18,100
2,100
1,100
10,100
0,100
0,100
9,100
2,100
12,100
2,100
14,100
4,100
0,100
13,100
2,100
9,100
0,100
0,100
2,100
0,100
4,100
8,100
0,100
0,100
4,100
7,100
11,100
2,100
4,100
4,100
8,100
0,100
2,100
5,100
3,100
12,100
1,100
5,100
7,100
10,100
8,100
5,100
9,100
4,100
9,100
3,100
9,100
6,100
17,100
2,100
7,100
1,100
6,100
6,100
3,100
6,100
2,100
4,100
2,100
0,100
12,100
16,100
10,100
7,100
2,100
10,100
8,100
6,100
5,100
11,100
3,100
3,100
12,100
3,100
5,100
7,100
2,100
4,100
5,100
9,100
2,100
8,100
1,100
11,100
0,100
2,100
13,100
6,100
11,100
15,100
11,100
0,100
3,100
10,100
8,100
1,100
6,100
10,100
1,100
3,100
8,100
1,100
5,100
10,100
3,100
4,100
8,100
3,100
0,100
6,100
11,100
0,100
3,100
3,100
1,100
7,100
7,100
1,100
5,100
10,100
8,100
1,100
14,100
1,100
9,100
1,100
11,100
9,100
4,100
11,100
22,100
17,100
5,100
6,100
6,100
2,100
0,100
2,100
12,100
1,100
6,100
6,100
9,100
8,100
1,100
7,100
12,100
3,100
5,100
13,100
5,100
13,100
5,100
2,100
3,100
7,100
6,100
8,100
5,100
4,100
2,100
12,100
6,100
0,100
7,100
5,100
13,100
5,100
3,100
10,100
0,100
2,100
4,100
0,100
2,100
2,100
11,100
2,100
2,100
8,100
0,100
12,100
6,100
4,100
8,100
8,100
1,100
1,100
6,100
2,100
7,100
6,100
7,100
3,100
8,100
11,100
0,100
6,100
9,100
12,100
3,100
5,100
5,100
3,100
11,100
11,100
6,100
9,100
9,100
6,100
8,100
4,100
7,100
6,100
11,100
9,100
6,100
8,100
5,100
0,100
5,100
2,100
7,100
11,100
6,100
11,100
9,100
0,100
7,100
0,100
14,100
5,100
1,100
7,100
1,100
9,100
8,100
7,100
11,100
1,100
9,100
0,100
8,100
0,100
8,100
8,100
6,100
2,100
12,100
6,100
3,100
5,100
6,100
13,100
12,100
6,100
10,100
12,100
1,100
11,100
1,100
2,100
8,100
3,100
1,100
0,100
1,100
8,100
5,100
13,100
4,100
5,100
13,100
4,100
11,100
8,100
10,100
8,100
2,100
7,100
5,100
13,100
0,100
3,100
4,100
1,100
0,100
6,100
9,100
4,100
9,100
2,100
7,100
8,100
2,100
3,100
3,100
8,100
12,100
13,100
7,100
13,100
12,100
5,100
6,100
14,100
12,100
10,100
2,100
4,100
9,100
6,100
8,100
15,100
9,100
23,100
8,100
6,100
8,100
1,100
7,100
0,100
11,100
10,100
7,100
18,100
3,100
3,100
2,100
0,100
8,100
8,100
12,100
6,100
13,100
4,100
5,100
10,100
10,100
7,100
4,100
2,100
3,100
7,100
7,100
14,100
6,100
0,100
10,100
5,100
2,100
12,100
0,100
8,100
4,100
8,100
2,100
0,100
8,100
2,100
1,100
3,100
11,100
10,100
1,100
5,100
4,100
9,100
8,100
0,100
3,100
7,100
8,100
3,100
0,100
4,100
3,100
0,100
11,100
5,100
3,100
10,100
4,100
9,100
0,100
14,100
5,100
1,100
5,100
4,100
19,100
6,100
7,100
6,100
2,100
10,100
0,100
9,100
11,100
6,100
4,100
7,100
7,100
1,100
2,100
19,100
16,100
8,100
9,100
4,100
6,100
10,100
13,100
3,100
5,100
4,100
0,100
4,100
6,100
8,100
12,100
6,100
8,100
7,100
12,100
9,100
15,100
12,100
4,100
12,100
11,100
7,100
5,100
4,100
7,100
6,100
10,100
5,100
6,100
9,100
14,100
2,100
14,100
6,100
4,100
8,100
3,100
11,100
2,100
9,100
0,100
5,100
8,100
2,100
1,100
4,100
10,100
7,100
14,100
4,100
4,100
4,100
0,100
7,100
8,100
7,100
4,100
8,100
7,100
5,100
2,100
1,100
11,100
6,100
1,100
4,100
13,100
1,100
10,100
4,100
4,100
7,100
5,100
0,100
2,100
5,100
7,100
5,100
1,100
7,100
4,100
0,100
10,100
5,100
0,100
5,100
6,100
2,100
10,100
7,100
9,100
7,100
4,100
14,100
11,100
7,100
6,100
2,100
7,100
4,100
11,100
17,100
8,100
4,100
11,100
16,100
8,100
3,100
6,100
2,100
8,100
16,100
5,100
4,100
2,100
10,100
4,100
6,100
13,100
1,100
10,100
4,100
4,100
6,100
2,100
0,100
2,100
3,100
9,100
4,100
6,100
4,100
2,100
0,100
1,100
11,100
7,100
2,100
2,100
1,100
3,100
7,100
10,100
7,100
3,100
9,100
2,100
17,100
2,100
3,100
1,100
0,100
1,100
1,100
10,100
11,100
1,100
15,100
3,100
8,100
4,100
1,100
9,100
9,100
7,100
4,100
4,100
4,100
5,100
6,100
3,100
4,100
5,100
3,100
12,100
13,100
8,100
10,100
8,100
1,100
16,100
12,100
5,100
1,100
7,100
14,100
7,100
16,100
2,100
6,100
10,100
1,100
1,100
6,100
9,100
13,100
4,100
2,100
9,100
5,100
0,100
11,100
10,100
8,100
9,100
11,100
3,100
0,100
5,100
11,100
2,100
1,100
6,100
6,100
7,100
6,100
9,100
6,100
1,100
8,100
12,100
11,100
6,100
0,100
8,100
3,100
8,100
12,100
4,100
14,100
12,100
3,100
3,100
15,100
1,100
7,100
6,100
2,100
4,100
5,100
4,100
6,100
6,100
10,100
2,100
2,100
5,100
6,100
0,100
2,100
9,100
7,100
12,100
7,100
5,100
6,100
10,100
8,100
0,100
12,100
12,100
3,100
0,100
2,100
6,100
11,100
5,100
8,100
1,100
8,100
11,100
0,100
12,100
8,100
0,100
2,100
6,100
2,100
6,100
14,100
8,100
5,100
2,100
10,100
8,100
6,100
3,100
3,100
4,100
1,100
1,100
2,100
7,100
0,100
4,100
9,100
1,100
12,100
4,100
9,100
9,100
6,100
3,100
5,100
9,100
13,100
11,100
0,100
8,100
0,100
5,100
15,100
0,100
10,100
5,100
10,100
2,100
4,100
7,100
10,100
17,100
0,100
7,100
10,100
7,100
3,100
4,100
2,100
0,100
5,100
4,100
3,100
9,100
8,100
3,100
0,100
0,100
13,100
7,100
6,100
5,100
7,100
7,100
4,100
2,100
0,100
5,100
3,100
14,100
9,100
7,100
8,100
15,100
3,100
14,100
9,100
5,100
11,100
8,100
2,100
2,100
4,100
4,100
0,100
2,100
3,100
5,100
12,100
5,100
17,100
9,100
4,100
2,100
11,100
12,100
4,100
4,100
4,100
7,100
3,100
9,100
3,100
7,100
7,100
0,100
4,100
2,100
20,100
11,100
11,100
7,100
3,100
9,100
5,100
3,100
6,100
0,100
2,100
16,100
0,100
15,100
2,100
2,100
1,100
20,100
4,100
4,100
9,100
4,100
0,100
9,100
8,100
16,100
0,100
7,100
1,100
3,100
7,100
1,100
2,100
13,100
6,100
15,100
8,100
5,100
10,100
7,100
4,100
9,100
2,100
8,100
4,100
1,100
8,100
8,100
11,100
6,100
3,100
9,100
0,100
2,100
9,100
16,100
6,100
3,100
1,100
0,100
12,100
2,100
6,100
9,100
8,100
5,100
3,100
8,100
4,100
6,100
4,100
1,100
14,100
3,100
14,100
13,100
8,100
5,100
3,100
0,100
9,100
8,100
8,100
6,100
10,100
15,100
17,100
3,100
10,100
1,100
12,100
0,100
8,100
5,100
17,100
4,100
4,100
15,100
1,100
1,100
5,100
5,100
9,100
9,100
15,100
8,100
14,100
5,100
6,100
0,100
10,100
0,100
8,100
4,100
10,100
4,100
3,100
1,100
8,100
7,100
7,100
2,100
3,100
9,100
2,100
0,100
5,100
6,100
0,100
7,100
8,100
3,100
12,100
11,100
6,100
5,100
6,100
6,100
5,100
0,100
10,100
11,100
6,100
1,100
0,100
12,100
0,100
2,100
9,100
15,100
3,100
1,100
3,100
6,100
8,100
10,100
4,100
7,100
1,100
9,100
0,100
6,100
5,100
1,100
6,100
0,100
3,100
7,100
12,100
2,100
7,100
3,100
9,100
8,100
5,100
3,100
1,100
14,100
3,100
34,1000
31,1000
55,1000
42,1000
49,1000
58,1000
35,1000
54,1000
54,1000
58,1000
16,1000
30,1000
71,1000
48,1000
73,1000
20,1000
75,1000
67,1000
37,1000
44,1000
30,1000
42,1000
77,1000
29,1000
43,1000
53,1000
33,1000
58,1000
45,1000
64,1000
60,1000
40,1000
43,1000
51,1000
53,1000
59,1000
49,1000
40,1000
84,1000
34,1000
70,1000
43,1000
60,1000
50,1000
56,1000
40,1000
19,1000
31,1000
63,1000
41,1000
61,1000
46,1000
23,1000
33,1000
55,1000
52,1000
38,1000
29,1000
61,1000
49,1000
61,1000
51,1000
83,1000
47,1000
64,1000
56,1000
53,1000
67,1000
51,1000
72,1000
53,1000
24,1000
42,1000
39,1000
52,1000
37,1000
36,1000
53,1000
57,1000
26,1000
48,1000
63,1000
21,1000
56,1000
43,1000
72,1000
44,1000
45,1000
50,1000
57,1000
57,1000
30,1000
37,1000
46,1000
54,1000
40,1000
74,1000
51,1000
28,1000
21,1000
49,1000
56,1000
39,1000
39,1000
64,1000
60,1000
68,1000
59,1000
47,1000
51,1000
45,1000
41,1000
59,1000
28,1000
23,1000
48,1000
32,1000
63,1000
55,1000
57,1000
46,1000
49,1000
36,1000
53,1000
21,1000
25,1000
27,1000
64,1000
64,1000
46,1000
47,1000
53,1000
58,1000
47,1000
59,1000
62,1000
71,1000
46,1000
81,1000
47,1000
45,1000
58,1000
60,1000
26,1000
58,1000
56,1000
49,1000
34,1000
64,1000
66,1000
46,1000
27,1000
55,1000
69,1000
43,1000
50,1000
26,1000
53,1000
67,1000
29,1000
53,1000
25,1000
30,1000
73,1000
67,1000
36,1000
25,1000
76,1000
68,1000
29,1000
47,1000
59,1000
57,1000
26,1000
29,1000
41,1000
60,1000
74,1000
50,1000
42,1000
47,1000
29,1000
45,1000
71,1000
45,1000
36,1000
42,1000
30,1000
43,1000
59,1000
28,1000
49,1000
64,1000
47,1000
61,1000
23,1000
48,1000
75,1000
58,1000
69,1000
57,1000
63,1000
55,1000
31,1000
37,1000
46,1000
39,1000
23,1000
64,1000
69,1000
41,1000
57,1000
58,1000
81,1000
59,1000
32,1000
92,1000
68,1000
38,1000
76,1000
41,1000
55,1000
53,1000
90,1000
46,1000
44,1000
77,1000
74,1000
63,1000
77,1000
63,1000
39,1000
63,1000
46,1000
55,1000
51,1000
45,1000
31,1000
56,1000
54,1000
37,1000
35,1000
31,1000
43,1000
40,1000
62,1000
27,1000
47,1000
63,1000
32,1000
25,1000
47,1000
43,1000
38,1000
38,1000
62,1000
57,1000
78,1000
53,1000
37,1000
44,1000
66,1000
56,1000
59,1000
42,1000
28,1000
79,1000
60,1000
45,1000
23,1000
64,1000
44,1000
35,1000
104,1000
48,1000
82,1000
21,1000
44,1000
21,1000
55,1000
56,1000
53,1000
27,1000
53,1000
34,1000
68,1000
33,1000
23,1000
45,1000
74,1000
74,1000
34,1000
34,1000
55,1000
62,1000
55,1000
38,1000
26,1000
48,1000
37,1000
26,1000
34,1000
85,1000
32,1000
49,1000
62,1000
44,1000
55,1000
39,1000
56,1000
78,1000
51,1000
27,1000
66,1000
54,1000
83,1000
75,1000
55,1000
49,1000
45,1000
43,1000
53,1000
44,1000
69,1000
54,1000
59,1000
44,1000
37,1000
52,1000
54,1000
46,1000
51,1000
37,1000
11,1000
69,1000
43,1000
54,1000
36,1000
59,1000
83,1000
69,1000
46,1000
31,1000
48,1000
49,1000
78,1000
43,1000
49,1000
67,1000
68,1000
48,1000
55,1000
36,1000
75,1000
41,1000
48,1000
50,1000
64,1000
61,1000
34,1000
59,1000
39,1000
64,1000
66,1000
51,1000
40,1000
45,1000
50,1000
31,1000
48,1000
70,1000
65,1000
46,1000
54,1000
39,1000
79,1000
40,1000
27,1000
67,1000
64,1000
46,1000
46,1000
54,1000
73,1000
48,1000
9,1000
42,1000
69,1000
45,1000
27,1000
39,1000
58,1000
64,1000
50,1000
23,1000
44,1000
47,1000
69,1000
50,1000
24,1000
60,1000
45,1000
42,1000
41,1000
84,1000
38,1000
26,1000
47,1000
32,1000
51,1000
76,1000
32,1000
52,1000
33,1000
60,1000
39,1000
12,1000
70,1000
41,1000
44,1000
44,1000
43,1000
26,1000
38,1000
25,1000
43,1000
48,1000
55,1000
31,1000
34,1000
67,1000
74,1000
66,1000
44,1000
30,1000
59,1000
60,1000
49,1000
64,1000
39,1000
45,1000
28,1000
65,1000
50,1000
46,1000
41,1000
61,1000
67,1000
51,1000
54,1000
12,1000
54,1000
26,1000
52,1000
49,1000
49,1000
31,1000
42,1000
65,1000
41,1000
60,1000
53,1000
40,1000
35,1000
89,1000
58,1000
51,1000
36,1000
70,1000
35,1000
34,1000
66,1000
37,1000
23,1000
36,1000
83,1000
61,1000
80,1000
51,1000
48,1000
39,1000
71,1000
87,1000
52,1000
43,1000
39,1000
44,1000
75,1000
34,1000
57,1000
43,1000
49,1000
40,1000
39,1000
35,1000
77,1000
70,1000
48,1000
51,1000
74,1000
41,1000
43,1000
50,1000
81,1000
69,1000
41,1000
22,1000
67,1000
99,1000
46,1000
55,1000
42,1000
50,1000
70,1000
50,1000
39,1000
81,1000
38,1000
64,1000
48,1000
60,1000
45,1000
66,1000
68,1000
65,1000
60,1000
73,1000
60,1000
54,1000
52,1000
34,1000
21,1000
26,1000
50,1000
30,1000
78,1000
15,1000
48,1000
49,1000
44,1000
69,1000
58,1000
65,1000
53,1000
63,1000
31,1000
64,1000
50,1000
24,1000
44,1000
67,1000
53,1000
41,1000
73,1000
42,1000
70,1000
45,1000
48,1000
44,1000
67,1000
61,1000
44,1000
56,1000
51,1000
69,1000
45,1000
47,1000
63,1000
74,1000
29,1000
24,1000
57,1000
38,1000
64,1000
55,1000
37,1000
59,1000
40,1000
44,1000
50,1000
34,1000
57,1000
50,1000
32,1000
71,1000
56,1000
71,1000
65,1000
65,1000
66,1000
69,1000
83,1000
26,1000
40,1000
72,1000
58,1000
32,1000
54,1000
47,1000
43,1000
30,1000
58,1000
44,1000
44,1000
72,1000
62,1000
82,1000
25,1000
50,1000
46,1000
59,1000
45,1000
55,1000
66,1000
39,1000
84,1000
71,1000
50,1000
66,1000
34,1000
61,1000
57,1000
55,1000
50,1000
31,1000
47,1000
29,1000
45,1000
30,1000
69,1000
36,1000
38,1000
25,1000
54,1000
48,1000
43,1000
51,1000
51,1000
29,1000
36,1000
32,1000
50,1000
50,1000
61,1000
51,1000
65,1000
44,1000
52,1000
66,1000
56,1000
40,1000
63,1000
41,1000
63,1000
45,1000
52,1000
84,1000
51,1000
56,1000
51,1000
43,1000
40,1000
40,1000
23,1000
56,1000
40,1000
66,1000
37,1000
77,1000
23,1000
56,1000
31,1000
66,1000
56,1000
76,1000
36,1000
34,1000
67,1000
28,1000
42,1000
25,1000
51,1000
67,1000
52,1000
44,1000
39,1000
59,1000
25,1000
33,1000
54,1000
56,1000
57,1000
41,1000
52,1000
35,1000
35,1000
47,1000
59,1000
50,1000
48,1000
55,1000
31,1000
70,1000
46,1000
56,1000
40,1000
43,1000
38,1000
50,1000
55,1000
43,1000
41,1000
31,1000
34,1000
28,1000
61,1000
35,1000
53,1000
44,1000
35,1000
44,1000
60,1000
41,1000
73,1000
62,1000
39,1000
44,1000
54,1000
52,1000
74,1000
20,1000
34,1000
56,1000
25,1000
34,1000
63,1000
56,1000
66,1000
56,1000
68,1000
68,1000
47,1000
40,1000
47,1000
67,1000
62,1000
57,1000
76,1000
58,1000
34,1000
84,1000
50,1000
67,1000
72,1000
40,1000
56,1000
33,1000
12,1000
39,1000
32,1000
42,1000
49,1000
53,1000
44,1000
54,1000
39,1000
72,1000
67,1000
37,1000
20,1000
37,1000
63,1000
29,1000
57,1000
32,1000
35,1000
69,1000
89,1000
37,1000
26,1000
44,1000
58,1000
51,1000
60,1000
35,1000
30,1000
69,1000
73,1000
80,1000
41,1000
32,1000
59,1000
50,1000
64,1000
54,1000
69,1000
34,1000
48,1000
47,1000
33,1000
68,1000
52,1000
59,1000
46,1000
14,1000
81,1000
56,1000
49,1000
61,1000
55,1000
43,1000
38,1000
50,1000
39,1000
28,1000
40,1000
46,1000
60,1000
60,1000
21,1000
51,1000
64,1000
52,1000
62,1000
65,1000
63,1000
45,1000
77,1000
89,1000
59,1000
21,1000
66,1000
35,1000
38,1000
50,1000
53,1000
32,1000
65,1000
39,1000
94,1000
16,1000
28,1000
67,1000
27,1000
46,1000
52,1000
38,1000
64,1000
42,1000
34,1000
46,1000
68,1000
32,1000
48,1000
53,1000
47,1000
20,1000
68,1000
48,1000
47,1000
63,1000
36,1000
48,1000
60,1000
69,1000
48,1000
43,1000
72,1000
55,1000
56,1000
43,1000
60,1000
32,1000
55,1000
48,1000
57,1000
45,1000
57,1000
60,1000
44,1000
53,1000
38,1000
67,1000
39,1000
61,1000
42,1000
62,1000
38,1000
49,1000
54,1000
46,1000
39,1000
43,1000
36,1000
68,1000
64,1000
41,1000
60,1000
41,1000
31,1000
52,1000
81,1000
45,1000
44,1000
73,1000
18,1000
30,1000
62,1000
42,1000
38,1000
39,1000
42,1000
60,1000
35,1000
43,1000
50,1000
52,1000
77,1000
52,1000
68,1000
40,1000
36,1000
77,1000
94,1000
26,1000
25,1000
35,1000
33,1000
58,1000
31,1000
53,1000
82,1000
85,1000
39,1000
85,1000
32,1000
21,1000
37,1000
15,1000
44,1000
40,1000
27,1000
51,1000
62,1000
47,1000
40,1000
23,1000
29,1000
44,1000
66,1000
71,1000
28,1000
42,1000
42,1000
41,1000
22,1000
48,1000
30,1000
65,1000
41,1000
22,1000
72,1000
83,1000
57,1000
47,1000
41,1000
72,1000
15,1000
53,1000
64,1000
66,1000
40,1000
59,1000
62,1000
18,1000
55,1000
59,1000
64,1000
60,1000
58,1000
70,1000
20,1000
38,1000
47,1000
39,1000
55,1000
51,1000
50,1000
40,1000
30,1000
44,1000
33,1000
34,1000
55,1000
35,1000
55,1000
36,1000
53,1000
57,1000
45,1000
419,10000
505,10000
442,10000
461,10000
439,10000
504,10000
494,10000
398,10000
440,10000
501,10000
520,10000
432,10000
435,10000
485,10000
537,10000
466,10000
548,10000
466,10000
401,10000
505,10000
426,10000
571,10000
479,10000
428,10000
406,10000
534,10000
360,10000
473,10000
415,10000
431,10000
569,10000
311,10000
457,10000
480,10000
427,10000
494,10000
384,10000
532,10000
427,10000
469,10000
403,10000
489,10000
459,10000
439,10000
481,10000
492,10000
373,10000
486,10000
501,10000
484,10000
572,10000
406,10000
469,10000
450,10000
497,10000
431,10000
500,10000
454,10000
425,10000
465,10000
536,10000
486,10000
489,10000
462,10000
606,10000
478,10000
480,10000
393,10000
467,10000
496,10000
453,10000
507,10000
451,10000
437,10000
450,10000
550,10000
534,10000
351,10000
518,10000
434,10000
554,10000
357,10000
461,10000
442,10000
481,10000
500,10000
395,10000
532,10000
448,10000
391,10000
493,10000
439,10000
531,10000
475,10000
445,10000
478,10000
539,10000
454,10000
491,10000
485,10000
472,10000
507,10000
542,10000
491,10000
480,10000
426,10000
505,10000
494,10000
427,10000
458,10000
527,10000
468,10000
528,10000
492,10000
564,10000
419,10000
522,10000
358,10000
456,10000
456,10000
516,10000
427,10000
415,10000
445,10000
399,10000
458,10000
522,10000
456,10000
515,10000
521,10000
506,10000
552,10000
466,10000
450,10000
378,10000
467,10000
401,10000
483,10000
506,10000
551,10000
521,10000
540,10000
450,10000
364,10000
491,10000
476,10000
481,10000
431,10000
445,10000
468,10000
461,10000
477,10000
416,10000
481,10000
453,10000
405,10000
526,10000
561,10000
506,10000
446,10000
497,10000
529,10000
429,10000
500,10000
502,10000
517,10000
413,10000
451,10000
476,10000
423,10000
515,10000
472,10000
468,10000
448,10000
547,10000
440,10000
479,10000
517,10000
521,10000
490,10000
435,10000
449,10000
531,10000
459,10000
434,10000
475,10000
518,10000
503,10000
464,10000
412,10000
546,10000
568,10000
435,10000
494,10000
500,10000
416,10000
